ATERIO_DATA_CENTER_UID,DATA_CENTER_BUILDING_NAME,ATERIO_DATA_CENTER_CAMPUS_UID,DATA_CENTER_CAMPUS_NAME,DATA_CENTER_STAGE,FLG_AI_FACILITY,FLG_BTM_ONSITE_POWER_GENERATION,TOT_PROJECT_COST,ATERIO_PROVIDER_UID,PROVIDER_NAME,PROVIDER_URL,PROVIDER_PUBLIC_PRIVATE,PROVIDER_TICKER_NAME,PROVIDER_BLOOMBERG_TICKER_NAME,STOCK_EXCHANGE_PROVIDER_NAME,PROVIDER_BACKED_BY,CONSTRUCTION_EQUIPMENT_PROVIDER_COMPANIES,PROJECT_FINANCING_COMPANIES,END_USER_COMPANIES,FULL_ADDRESS,ZIP_CODE,COUNTY_FIPS_CODE,COUNTY_NAME,CITY_NAME,PLACE_FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,SITE_ACREAGE,TOT_FACILITY_SPACE_SQFT,TOT_DATACENTER_SPACE_SQFT,PROV_PUB_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW_LOWER,ATERIO_EST_TOT_POWER_CAPACITY_MW_UPPER,SELECTED_POWER_CAPACITY_MW,AVG_MARKET_POWER_COST,YEARLY_PUE,TOT_NUM_GENERATORS,DATA_CENTER_ANNOUNCED_DATE,DATA_CENTER_CANCELLED_DATE,DATA_CENTER_PROJECT_WITHDRAWN_DATE,DATA_CENTER_CONSTRUCTION_START_DATE,LATEST_SATELLITE_PICTURE_DATE,PCT_CONSTRUCTION_STATUS,DATA_CENTER_CONSTRUCTION_FINISHED_DATE,DATA_CENTER_ACTIVATION_DATE,ESTIMATED_ACTIVE_DATE_BY,ATERIO_ELECTRICAL_UTILITY_UID,UTILITY_NAME,UTILITY_CODE,UTILITY_PUBLIC_PRIVATE,UTILITY_TICKER_NAME,UTILITY_BLOOMBERG_TICKER_NAME,UTILITY_EXCHANGE_PROVIDER_TICKER_NAME,ATERIO_BAL_AUTH_UID,BAL_AUTH_ABBR,BAL_AUTH_NAME,ATERIO_BAL_AUTH_SUBREGION_UID,BAL_AUTH_SUBREGION_CODE,BAL_AUTH_SUBREGION_NAME,DATASHEET_URL,MAP_URL,PROJECT_PERMIT_URL,CAPEX_URL,PROJECT_EXECUTION_LIKELIHOOD,NOTES,RECORD_CREATED_DATE,RECORD_UPDATED_DATE,UPDATED_AT
0504c94d-f430-48f0-9854-88064a3d985c,Fort Worth - Dallas Data Center Building 2,3717c486-8048-478c-bcfe-751fc25ca6c9,"Fort Worth, QTS Campus",Construction,,,,bd71f27e-3616-479f-bbc2-f0186ff6bfda,QTS Data Centers,https://www.qtsdatacenters.com,Private,,,,Blackstone,,,,"14100 Park Vista Boulevard, Fort Worth, TX, USA",76177,48439,Tarrant County,Fort Worth,27000.0,TX,Texas,US,United States,32.9874,-97.25865,54.0,471875.0,471875.0,42.0,66.05,62.99,69.27,42.0,5.51,,,,,,2024-07-30,2026-01-30,0.9,,2026-06-30,Aterio,ef600df2-b943-4233-9ec9-0a59020aa7c7,"Denton County Elec Coop, Inc",5078.0,Private (Cooperative),,,,1fc90153-5419-4455-91f9-cee1dda4ed00,ERCOT,"Electric Reliability Council of Texas, Inc.",14cc320b-3a3d-47a9-83a4-e27eff5c1700,NCEN,ERCO - North Central,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010121,https://maps.app.goo.gl/yX2WwfXmWBqkhWJEA,,,High,"[2024-12-19 JR] Latest Satellite: 2024-08-15; Construction Status: Construction 10%; Estimated Active Date By: Aterio
[2025-06-30 JR] Construction: Roof mostly complete; generators installed along south side; active site work ongoing.
[2025-11-11 DP] Construction: Cooling equipment installation is actively progressing along the southern perimeter, with visible chillers and generators being positioned. 
[2025-11-20 DP] Construction: Generator installation visible and cooling system installation nearing completion; Additional Info: Activation date updated from 2025-10-31-
[2026-02-18 DS] Construction: Some roof panels still missing on the left end of the building, suggesting on-going work on the cooling equipment. Generators look fully installed. No parking lot activity; Additional Info: Updated estimated activation date from Q1 2026 to Q2 2026 based on the current construction momentum.",2024-07-01,2026-03-20,2026-04-01
856bf45e-5266-4c12-a706-bedd6011bbad,Glendale Arizona Data Center Building 3,fcd0ad6d-9384-4feb-8e8c-7d7f04e526db,"Glendale, QTS Campus",Construction,,,,bd71f27e-3616-479f-bbc2-f0186ff6bfda,QTS Data Centers,https://www.qtsdatacenters.com,Private,,,,Blackstone,,,,"Maricopa County, Arizona, USA",85305,4013,Maricopa County,Glendale,27820.0,AZ,Arizona,US,United States,33.509655,-112.433304,375.0,180000.0,180000.0,45.0,33.44,31.89,35.07,45.0,,,,2024-05-28,,,2025-02-01,2026-03-10,0.9,,2026-09-30,Aterio,,,,,,,,d27b2e02-1856-43f6-a53f-4c7bb6262bf2,AZPS,Arizona Public Service Company,,,,"https://www.qtsdatacenters.com/data-centers/glendale#data-center-location, https://www.bizjournals.com/phoenix/news/2024/05/22/qts-data-center-campus-glendale-phoenix.html
",https://maps.app.goo.gl/4q8Ap4sQbXodeLz96,,,High,"[2024-12-19 JR] Latest Satellite: 2024-10-17; Construction Status: Site Preparation; Estimated Active Date By: Aterio
[2025-06-30 JR] Construction: Steel framing underway on the west end with roofing starting over the structural bays; eastern section shows foundation work in progress and active crane operation.
[2025-09-26 ET] Construction: Steel structure and roof framing in place; mechanical platform installation underway on western section; foundation pads visible around perimeter for future support buildings. 
[2025-11-06 DP] Construction: The roof has been completed, and work is underway to prepare the building exterior for equipment installation.
[2026-01-07 DS] Construction: Generator installation is underway, work on the rooftop visible for cooling equipment.
[2026-02-27 SQ] Construction: Cooling equipment is installed, there's still work underway in the generator yard. Additional Info: Activation date updated from 2026-05-15 to Q3 2026.",2024-09-20,2026-03-16,2026-04-01
395ec717-8e8e-49f1-bd0c-236d2a10a462,Phoenix Data Center Building 5,5b2fddce-edd2-4065-a159-3796f2b51dfd,"Phoenix, QTS Campus",Active,,,,bd71f27e-3616-479f-bbc2-f0186ff6bfda,QTS Data Centers,https://www.qtsdatacenters.com,Private,,,,Blackstone,,,,"1500 N 40th St, Phoenix, AZ, USA",85008,4013,Maricopa County,Phoenix,55000.0,AZ,Arizona,US,United States,33.464703,-111.997574,85.0,166400.0,166400.0,56.0,63.75,63.15,64.38,63.75,,,32.0,,,,2023-05-30,,,,2024-05-30,,5f1c3274-a117-4201-b548-6a9e4b37f693,Salt River Project,16572.0,Private,,,,4f4fe9e0-cb99-459e-9c12-6621c6e60461,SRP,Salt River Project,,,,https://www.qtsdatacenters.com/data-centers/phoenix,https://maps.app.goo.gl/H9PQ2rYnYSBcFLDY6,,,,[2025-11-26 JR] Additional Info: Capacity estimate updated based on generators counts.,2024-07-01,2026-03-20,2026-04-01
17a5f60d-6e9e-40bd-a6cd-32d4ecf3b1a0,Phoenix Data Center Building 1,5b2fddce-edd2-4065-a159-3796f2b51dfd,"Phoenix, QTS Campus",Active,,,,bd71f27e-3616-479f-bbc2-f0186ff6bfda,QTS Data Centers,https://www.qtsdatacenters.com,Private,,,,Blackstone,,,,"1200 North 40th Street, Phoenix, Arizona 85008, USA",85008,4013,Maricopa County,Phoenix,55000.0,AZ,Arizona,US,United States,33.460953,-111.9972,85.0,156000.0,156000.0,56.0,68.0,67.47,68.56,68.0,,,34.0,,,,2022-05-30,,,,2023-07-30,,5f1c3274-a117-4201-b548-6a9e4b37f693,Salt River Project,16572.0,Private,,,,4f4fe9e0-cb99-459e-9c12-6621c6e60461,SRP,Salt River Project,,,,https://www.qtsdatacenters.com/data-centers/phoenix,https://maps.app.goo.gl/G3srRVRM8yhhEH597,,,,[2025-11-26 JR] Additional Info: Capacity estimate updated based on generators counts.,2024-07-01,2026-03-20,2026-04-01
7f0c162c-4125-4a16-a517-13300c32d932,QTS DFW2 DC1,939e8470-172a-11f0-bd7d-b3ce40b4779d,QTS DFW2 Campus,Construction,,,1693000000.0,bd71f27e-3616-479f-bbc2-f0186ff6bfda,QTS Data Centers,https://www.qtsdatacenters.com,Private,,,,Blackstone,,,,"303 Mason Road Dallas, TX 75146",75146,48113,Dallas County,Lancaster,41212.0,TX,Texas,US,United States,32.585964,-96.69859,,413726.0,413726.0,,48.52,46.27,50.88,48.52,,,,2024-09-10,,,2024-11-15,2025-02-01,0.85,,2026-12-30,Aterio,14246342-1edf-4a4e-825c-0bf93f13d201,Oncor Electric Delivery Company LLC,44372.0,,,,,1fc90153-5419-4455-91f9-cee1dda4ed00,ERCOT,"Electric Reliability Council of Texas, Inc.",14cc320b-3a3d-47a9-83a4-e27eff5c1700,NCEN,ERCO - North Central,https://www.tdlr.texas.gov/TABS/Search/Print/TABS2025000600,https://maps.app.goo.gl/3Mi8cBZFXcLoYjYh6,https://www.tdlr.texas.gov/TABS/Search/Print/TABS2025000600,,High,"[2025-04-11 JR] Construction: Land grading in process.
[2025-07-31JR] Construction: Land grading still in process
[2025-09-10 DS] Construction: Steel framing and vertical construction has started on building 1.
[2026-12-06 DS] Construction: Roof installation is underway; Additional Info: Updated activation date from 2025-12-31
[2026-03-16 AV] Construction: Visible activity in the generator yard, the roof appears to be complete with cooling equipment being installed. Additional Info: Activation date updated from 2026-06-30 to Q4 2026.",2025-04-11,2026-03-20,2026-04-01
f99687a3-5a65-41c1-a5c0-2df8438185fa,Richmond 1 Data Center DC3,c23fb4ec-7e8d-490d-bf06-c4a5b3d540fb,"Richmond 1, QTS Campus",Active,,,,bd71f27e-3616-479f-bbc2-f0186ff6bfda,QTS Data Centers,https://www.qtsdatacenters.com,Private,,,,Blackstone,,,,"6000 Technology Boulevard, Sandston, VA, USA",23150,51087,Henrico County,Sandston,70256.0,VA,Virginia,US,United States,37.487724,-77.244774,,145500.0,433333.0,35.0,53.48,51.0,56.08,35.0,6.85,,,,,,,,,,2003-02-01,,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876.0,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.qtsdatacenters.com/-/media/resources/data-sheets/qts_facility_sheet_ric1-dc1-dc2-dc3.pdf,https://maps.app.goo.gl/q9VDb8NgKBNxVbDq8,,,,,2024-07-01,2026-03-20,2026-04-01
939ac635-9f22-45b2-85a1-96d66b4465d6,Richmond 1 Data Center DC2,c23fb4ec-7e8d-490d-bf06-c4a5b3d540fb,"Richmond 1, QTS Campus",Active,,,,bd71f27e-3616-479f-bbc2-f0186ff6bfda,QTS Data Centers,https://www.qtsdatacenters.com,Private,,,,Blackstone,,,,"6000 Technology Boulevard, Sandston, VA, USA",23150,51087,Henrico County,Sandston,70256.0,VA,Virginia,US,United States,37.488567,-77.24616,,145500.0,433333.0,35.0,53.48,51.0,56.08,35.0,6.85,,,,,,,,,,2003-02-01,,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876.0,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.qtsdatacenters.com/-/media/resources/data-sheets/qts_facility_sheet_ric1-dc1-dc2-dc3.pdf,https://maps.app.goo.gl/q9VDb8NgKBNxVbDq8,,,,,2024-07-01,2026-03-20,2026-04-01
065322d0-7894-11f0-8932-57c65658486a,COCHRAN TECH,,,Announcement,,Y,,cd9faba7-628e-4a5e-8cec-898b7e04491d,STACK Infrastructure,https://www.stackinfra.com,Private,,,,Blue Owl Digital Infrastructure Fund I LP,,,,"42427 Cochran Mill Rd, Leesburg, VA 20175, USA",20175,51107,Loudoun County,Leesburg,44984.0,VA,Virginia,US,United States,39.076954,-77.514626,17.52,355000.0,355000.0,,62.73,59.82,65.78,62.73,,,,2024-12-19,,,,2025-11-13,0.0,,2028-03-01,Aterio,,,,,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/149138e0-cee2-403a-877a-f643c41bffc1?tab=locations,https://maps.app.goo.gl/Zd4CycpEustbkFQVA,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/149138e0-cee2-403a-877a-f643c41bffc1?tab=attachments,,Medium,"[2025-08-13 JR] Additional Info: COCHRAN TECH LC is the applicant, STACK Infrastructure, Inc. & Blue Owl Capital mentioned in the Disclosure of Real Parties in Interest documents. Project In Review; BTM: Project to support Graphene batteries with electrostatic, supercapacitor-based technology
",2025-08-13,2026-03-20,2026-04-01
da9cd6d8-6ae6-4c99-8e93-fc5c41784bbe,Luck Stone Data Center 2,,,Announcement,,,,cd9faba7-628e-4a5e-8cec-898b7e04491d,STACK Infrastructure,https://www.stackinfra.com,Private,,,,,,,,"42111-42189 Cochran Mill Rd, Leesburg, VA, USA",20175,51107,Loudoun County,Leesburg,44984.0,VA,Virginia,US,United States,39.076225,-77.52443,98.0,250000.0,260475.0,,49.17,46.89,51.56,49.17,,,,2024-02-28,,,,2025-11-13,0.0,,2027-12-01,Utility Company,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876.0,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.loudountimes.com/0local-or-not/1local/leesburg-town-council-approves-first-data-center/article_568da46e-d674-11ee-90ca-17b0a49acf18.html,https://maps.app.goo.gl/1kzc8NTWUCbK68K18,,,Medium,"[2025-01-21 JR] Latest Satellite: 2025-01-06; Construction Status: No Construction; Estimated Active Date By: Dominion; Additional Info: Sqft confirmed, final layout waiting confirmation
[2025-01-23 JR] Additional Info: Luck Stone behind this project
[2025-12-10 DS] Additional Info: Stack Infrastructure owns this land parcel. Updated activation date since there is no construction activity on the site.",2025-01-21,2026-03-20,2026-04-01
784bb4f9-4cc3-440f-bb30-8862fc53601c,NAL01A New Albany Data Center,300f3b08-902b-41ea-a6ff-6e1bd4a66f86,NAL New Albany Campus,Active,Y,,,cd9faba7-628e-4a5e-8cec-898b7e04491d,STACK Infrastructure,https://www.stackinfra.com,Private,,,,,,,,"7300 Souder Rd, New Albany, OH",43054,39049,Franklin County,New Albany,53970.0,OH,Ohio,US,United States,40.106087,-82.80075,40.0,156000.0,156000.0,11.0,10.12,9.65,10.62,11.0,,,6.0,,,,2011-01-30,2025-11-19,1.0,,2012-06-14,,030eb1d3-5a7a-41c1-adf2-ff1890871e2f,Ohio Power Co,14006.0,Public,AEP,AEP:US,NASDAQ:AEP,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",b1618d6a-8bed-43db-bbf9-70933b83f636,AEP,American Electric Power zone - PJM,"https://www.stackinfra.com/locations/americas/new-albany/nal01/, https://www.stackinfra.com/about/news-press/press-releases/stack-infrastructure-continues-growth-establishing-a-presence-in-new-albany-ohio/",https://maps.app.goo.gl/17Wsu5QHA4QeWt3P8,,,,"[2024-12-19 JR] Additional Info: Area Estimated by Aterio
[2025-12-11 FC] Additional Info: Updated name, coordinates, sqft, published power capacity and number of generators for accuracy; added announcement URL",2024-07-01,2026-03-20,2026-04-01
63df1fad-9e9d-447c-983c-e6f20db9f678,NVA02F - Northern Virginia Data Center,73b2a0a4-6e18-4979-8bb4-d30f616c90aa,"NVA02 Northern Virginia, Stack Campus",Delayed,,,,cd9faba7-628e-4a5e-8cec-898b7e04491d,STACK Infrastructure,https://www.stackinfra.com,Private,,,,,,,,"Hornbaker Rd, 20109 Manassas, Virginia",20109,51153,Prince William County,Manassas,48952.0,VA,Virginia,US,United States,38.749046,-77.53769,200.0,260000.0,260000.0,52.0,44.84,42.76,47.02,52.0,,,,,,,2024-10-10,2026-02-14,0.7,,2027-03-31,Aterio,498190ca-b66d-4a6a-becc-3657df8fca8d,Northern Virginia Elec Coop,13640.0,Private,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.stackinfra.com/locations/northern-virginia/?data_center=nva02-campus,https://maps.app.goo.gl/n3cDHXYcs53bF7cn6,,,High,"[2024-12-19 JR] Latest Satellite: 2024-10-10; Construction Status: Site Preparation; Estimated Active Date By: Aterio
[2025-09-04 JR] Construction: Facility structure and roof complete, with surrounding site paving and infrastructure finalized, no generators or cooling equipment installed yet.
[2025-11-04 DP] Construction: No visible changes since last satellite image in august; Additional Info: Activation date updated from 2025-12-01.
[2026-02-25  SQ] Construction: Shell completed, no visible changes since October 2025 just for this building, awaiting installation of generators and cooling system; Additional Info: Stage updated to Delayed considering the lack of progress in construction. Activation Date update from 2026-03-31 to Q1 2027",2024-07-01,2026-03-20,2026-04-01
2e67700f-a629-4b60-a010-b4fe297073e1,PHX02 - Phoenix Data Center Building 1,221cb8aa-0f0c-48ab-9529-6ee5b805979e,"PHX02 Phoenix, Stack Campus",Construction,Y,,,cd9faba7-628e-4a5e-8cec-898b7e04491d,STACK Infrastructure,https://www.stackinfra.com,Private,,,,,,,,"750 N 40th St, Phoenix, AZ 85008, United States",85008,4013,Maricopa County,Phoenix,55000.0,AZ,Arizona,US,United States,33.455544,-111.99934,51.0,351220.0,351220.0,48.0,45.78,43.65,48.0,48.0,,,28.0,2022-11-08,,,2024-10-01,2026-01-16,0.05,2027-05-30,2027-06-30,Aterio,,,,,,,,d27b2e02-1856-43f6-a53f-4c7bb6262bf2,AZPS,Arizona Public Service Company,,,,https://www.stackinfra.com/wp-content/uploads/2022/11/PHX02_Brochure_031423.pdf,https://maps.app.goo.gl/RQoeV4LbomMxHeaK6,,,High,"[2024-12-19 JR] Latest Satellite: 2024-11-13; Construction Status: Site Preparation; Estimated Active Date By: Aterio
[2025-07-04 JR] Construction: Land grading was completed as of November 2024; no visible construction activity since.
[2025-09-02] Construction: No advances since May 2025
[2026-01-26 FC] Additional Info: Updated activation date from 2026-06-30",2024-09-20,2026-01-26,2026-04-01
19b76852-0546-47b4-9be3-6a7d848f9114,STC Building 18,b2c65f7f-02f1-4b0a-8068-a82e2673d089,Stafford Technology Campus,Announcement,Y,,,cd9faba7-628e-4a5e-8cec-898b7e04491d,STACK Infrastructure,https://www.stackinfra.com,Private,,,,,Bohler,,,"196-344 Eskimo Hill Rd, Stafford, VA, USA",22554,51179,Stafford County,Stafford,,VA,Virginia,US,United States,38.385975,-77.41858,500.0,305200.0,305200.0,58.0,60.03,57.25,62.95,58.0,,,,2025-01-16,,,,2026-03-10,0.0,,2034-06-30,Aterio,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876.0,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,"https://www.stackinfra.com/about/news-events/press-releases/stack-infrastructure-announces-landmark-1gw-stafford-technology-campus-in-northern-virginia/,https://staffordcova.portal.civicclerk.com/event/2607/files/attachment/27287",https://maps.app.goo.gl/BAAbs3MCUuqLXoHt5,https://cdn.staffordcountyva.gov/Planning%20and%20Zoning/Development%20Review%20Meetings-Applications/April%202023/Stafford%20Technology%20Campus%203rd%20Submittal%20Documents/11%20Generalized%20Development%20Plan%20(2-22-24).pdf,,High,[2025-01-17 JR] Latest Satellite: 2024-10-05; Construction Status: No Construction; Estimated Active Date By: Aterio,2025-01-17,2026-03-20,2026-04-01
0cfc1e05-5983-4365-8804-f0728f9a5032,STC Building 11,b2c65f7f-02f1-4b0a-8068-a82e2673d089,Stafford Technology Campus,Announcement,Y,,,cd9faba7-628e-4a5e-8cec-898b7e04491d,STACK Infrastructure,https://www.stackinfra.com,Private,,,,,Bohler,,,"196-344 Eskimo Hill Rd, Stafford, VA, USA",22554,51179,Stafford County,Stafford,,VA,Virginia,US,United States,38.386288,-77.4293,500.0,305200.0,305200.0,58.0,60.03,57.25,62.95,58.0,,,,2025-01-16,,,,2026-03-10,0.0,,2030-06-30,Aterio,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876.0,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,"https://www.stackinfra.com/about/news-events/press-releases/stack-infrastructure-announces-landmark-1gw-stafford-technology-campus-in-northern-virginia/,https://staffordcova.portal.civicclerk.com/event/2607/files/attachment/27287",https://maps.app.goo.gl/BAAbs3MCUuqLXoHt5,https://cdn.staffordcountyva.gov/Planning%20and%20Zoning/Development%20Review%20Meetings-Applications/April%202023/Stafford%20Technology%20Campus%203rd%20Submittal%20Documents/11%20Generalized%20Development%20Plan%20(2-22-24).pdf,,High,[2025-01-17 JR] Latest Satellite: 2024-10-05; Construction Status: No Construction; Estimated Active Date By: Aterio,2025-01-17,2026-03-20,2026-04-01
055b4fad-929a-4caf-93fc-b590b6702aef,TOD Data Center 7,1e2e938f-c192-4e0d-ad9d-9eda6325190f,Technology Overlay District,Announcement,,,,cd9faba7-628e-4a5e-8cec-898b7e04491d,STACK Infrastructure,https://www.stackinfra.com,Private,,,,,,,,"5030 Gordon W. Shelton Blvd, Fredericksburg, VA, United States",22401,51630,Fredericksburg City,Fredericksburg,29744.0,VA,Virginia,US,United States,38.320873,-77.51488,250.0,250000.0,250000.0,,47.95,45.72,50.28,47.95,,,,2025-01-14,,,,2026-03-10,0.0,,2030-06-30,,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876.0,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.fredericksburgfreepress.com/2025/02/26/fredericksburg-city-council-approves-technology-overlay-district/,https://maps.app.goo.gl/ATqewZ9DJUrdHwgeA,https://www.fredericksburgva.gov/AgendaCenter/ViewFile/Item/20469?fileID=19150,,High,[2025-02-05 JR] Latest Satellite: [N/A]; Construction Status: No Construction; Estimated Active Date By: Aterio; Additional Info: Project Approved,2025-03-03,2026-03-20,2026-04-01
b1c9506e-2c8a-4e7d-9045-07b61524369a,SDC Quincy Data Center Building 4,0d725b32-c56b-422a-a4ed-f5e0312508c4,"Quincy, Sabey Campus",Active,,,,31d51937-584e-4f39-b6db-9b6831f2417c,Sabey Data Centers,https://www.sabeydatacenters.com,Private,,,,,,,,"2200 M St NE, Quincy, WA 98848, USA",98848,53025,Grant County,Quincy,57115.0,WA,Washington,US,United States,47.24422,-119.81436,,145715.0,145715.0,,15.66,14.94,16.42,15.66,,,18.0,,,,2021-11-30,,,,2023-01-30,,c383630f-35a3-4ea2-9873-c9c3805db511,PUD No 2 of Grant County,14624.0,Public (Special District),,,,84faae85-0cf1-44c2-8dbb-27b99eff65c4,GCPD,"Public Utility District No. 2 of Grant County, Washington",,,,https://sabeydatacenters.com/locations/quincy-data-center,https://maps.app.goo.gl/sPdvZTav8gF1Fehz8,,,,,2024-07-01,2025-12-12,2026-04-01
9cd42f9e-02d2-4f29-b48a-0fb14a481d27,SDC Umatilla Building 2,300ead64-2799-4d6f-88ba-9579763bc644,"Umatilla, Sabey Campus",Announcement,Y,,,31d51937-584e-4f39-b6db-9b6831f2417c,Sabey Data Centers,https://www.sabeydatacenters.com,Private,,,,,,,,"Beach Access Rd, Oregon, USA",97882,41059,Umatilla County,Umatilla,75650.0,OR,Oregon,US,United States,45.921566,-119.26454,,357270.0,357270.0,75.0,69.39,66.17,72.77,75.0,,,,,,,,2026-03-09,0.0,2026-05-01,2030-06-01,Aterio,,,,,,,,a5802c30-6514-4ac6-a89d-f40d7628f255,BPAT,Bonneville Power Administration,,,,https://sabeydatacenters.com/locations/sdc-umatilla,https://maps.app.goo.gl/M99S5zfw1259kPNo9,,,High,"[2024-12-19 JR] Latest Satellite: 2024-10-26; Construction Status: No Construction; Estimated Active Date By: Aterio
[2024-12-19 JR] Latest Satellite: 2024-10-26; Construction Status: No Construction; Estimated Active Date By: Aterio
[2026-01-14 FC] Additional Info: Site renderings suggest 4 7.5-9MW data halls per section and 2 sections per building (total 144MW across the 2 buildings). Website mentions shell delivery by 2026, first and second data halls online by 2027 and 2028 and third and fourth data halls and building 2 online by 2029+. Updated activation date from 2026-06-01.",2024-11-15,2026-03-17,2026-04-01
cd6f3ade-30c4-4dfe-ab80-6e156e2d1bfe,Houston Data Center,,,Active,,,,07617662-6cfb-4837-a624-51a635acdec6,Skybox Datacenters,https://www.skyboxdatacenters.com,Private,,,,Prologis,,,,"22000 Franz Rd, Katy, TX ",77449,48201,Harris County,Katy,38476.0,TX,Texas,US,United States,29.803062,-95.755684,19.0,96129.0,96129.0,26.0,6.09,5.8,6.38,26.0,,,,,,,,,,,2015-11-30,,866548e1-693d-4b06-930a-a745e5f943d5,CenterPoint Energy,8901.0,Public,CNP,CNP:US,NYSE:CNP,1fc90153-5419-4455-91f9-cee1dda4ed00,ERCOT,"Electric Reliability Council of Texas, Inc.",8ff5a335-763a-412f-9874-2292edb5ce7b,COAS,ERCO - Coast,https://www.skyboxdatacenters.com/locations/skybox-houston,https://maps.app.goo.gl/BtEpfNLj52FxhPXq7,,,,,2024-07-01,2026-03-20,2026-04-01
4233e8e8-bd36-4092-be6f-d5815af4e1a7,Austin 1 Data Center,45153ed3-3a6a-43e9-8844-eaa7c255ae9d,"Austin, Skybox Campus",Active,,,,07617662-6cfb-4837-a624-51a635acdec6,Skybox Datacenters,https://www.skyboxdatacenters.com,Private,,,,Prologis,,,Google,"600 New Meister Lane, Pflugerville, TX",78660,48453,Travis County,Pflugerville,57176.0,TX,Texas,US,United States,30.482676,-97.62301,25.0,129000.0,129000.0,30.0,11.8,11.26,12.38,30.0,,,12.0,,,,2022-08-30,,,,2024-04-01,Aterio,14246342-1edf-4a4e-825c-0bf93f13d201,Oncor Electric Delivery Company LLC,44372.0,,,,,1fc90153-5419-4455-91f9-cee1dda4ed00,ERCOT,"Electric Reliability Council of Texas, Inc.",e58fa18f-c7a0-44ba-9420-671c9e6c8d4f,SCEN,ERCO - South Central,https://www.skyboxdatacenters.com/locations/austin-i,https://maps.app.goo.gl/P9aEjPcv6PrQrPbj7,,,,"[2024-12-19 JR] Latest Satellite: 2024-01-31; Construction Status: Construction 90%; Estimated Active Date By: Aterio
[2025-11-17 JR] Additional Info: The Texas Comptrollerâ€™s registry for â€œRegistered Qualifying Large Data Center Projectsâ€ confirms Google as the operator for the Austin Data Center 2 LLC	 effective date 01/15/2025
[2026-02-12 DS] Additional Information: The provider name has been updated to match the asset owner rather than the end user.",2024-07-01,2026-03-20,2026-04-01
